"ï»¿""Station Name""",VICTORIA INTL A,,,,,,,,,,,,,,,,,,,,,,
17-05-04 9:00,2017,5,4,9:00,16.9,,13.1,,78,,34,,4,,48.3,,101.2,,,,,,NA
17-05-04 10:00,2017,5,4,10:00,18,,12.3,,69,,1,,10,,48.3,,101.15,,,,,,Clear
17-05-04 11:00,2017,5,4,11:00,18.5,,13,,70,,10,,9,,48.3,,101.11,,,,,,NA
17-05-04 12:00,2017,5,4,12:00,19.2,,13.5,,69,,5,,10,,48.3,,101.02,,,,,,NA
17-05-04 13:00,2017,5,4,13:00,19.6,,13.8,,69,,9,,10,,48.3,,100.93,,,,,,Mostly Cloudy
17-05-04 14:00,2017,5,4,14:00,20.3,,13.4,,64,,10,,10,,48.3,,100.84,,,,,,NA
17-05-04 15:00,2017,5,4,15:00,21.4,,14.4,,64,,9,,7,,48.3,,100.71,,25,,,,NA
17-05-04 16:00,2017,5,4,16:00,21.4,,13.9,,62,,13,,9,,48.3,,100.65,,25,,,,Mostly Cloudy
17-05-04 17:00,2017,5,4,17:00,20.1,,12.9,,63,,13,,9,,48.3,,100.56,,,,,,NA
17-05-04 18:00,2017,5,4,18:00,17.8,,13.8,,77,,15,,9,,32.2,,100.49,,,,,,Rain
17-05-04 19:00,2017,5,4,19:00,15.2,,12.4,,83,,10,,13,,48.3,,100.46,,,,,,Mostly Cloudy
17-05-04 20:00,2017,5,4,20:00,12,,10.9,,93,,12,,16,,48.3,,100.51,,,,,,NA
17-05-04 21:00,2017,5,4,21:00,11.6,,10.5,,93,,7,,9,,48.3,,100.45,,,,,,NA
17-05-04 22:00,2017,5,4,22:00,10.8,,10,,95,,10,,9,,48.3,,100.39,,,,,,Mostly Cloudy
17-05-04 23:00,2017,5,4,23:00,11.4,,10.8,,96,,11,,4,,32.2,,100.31,,,,,,NA
17-05-05 0:00,2017,5,5,0:00,11.7,,10.8,,94,,12,,11,,32.2,,100.32,,,,,,NA
17-05-05 1:00,2017,5,5,1:00,13.1,,12.2,,94,,23,,10,,32.2,,100.29,,,,,,Cloudy
17-05-05 2:00,2017,5,5,2:00,11.5,,10.4,,93,,11,,6,,48.3,,100.26,,,,,,NA
17-05-05 3:00,2017,5,5,3:00,11,,10.1,,94,,11,,6,,48.3,,100.23,,,,,,NA
17-05-05 4:00,2017,5,5,4:00,12,,10.1,,88,,15,,10,,48.3,,100.25,,,,,,Cloudy
17-05-05 5:00,2017,5,5,5:00,14.2,,9.5,,73,,27,,15,,48.3,,100.28,,,,,,NA
17-05-05 6:00,2017,5,5,6:00,14.2,,8.7,,69,,25,,8,,48.3,,100.38,,,,,,NA
17-05-05 7:00,2017,5,5,7:00,15.2,,9.2,,67,,17,,6,,48.3,,100.44,,,,,,Mostly Cloudy
17-05-05 8:00,2017,5,5,8:00,16.1,,7.1,,55,,23,,20,,48.3,,100.53,,,,,,NA
17-05-05 9:00,2017,5,5,9:00,15.4,,8.5,,63,,24,,35,,48.3,,100.6,,,,,,NA
17-05-05 10:00,2017,5,5,10:00,14.9,,6.5,,57,,26,,23,,48.3,,100.69,,,,,,Mostly Cloudy
17-05-05 11:00,2017,5,5,11:00,14.1,,6.8,,61,,24,,18,,48.3,,100.78,,,,,,NA
17-05-05 12:00,2017,5,5,12:00,16.2,,6.1,,51,,23,,30,,48.3,,100.8,,,,,,NA
17-05-05 13:00,2017,5,5,13:00,15.6,,6.1,,53,,24,,40,,48.3,,100.87,,,,,,Mostly Cloudy
17-05-05 14:00,2017,5,5,14:00,14.9,,5.8,,54,,23,,35,,48.3,,100.94,,,,,,NA
17-05-05 15:00,2017,5,5,15:00,13.3,,4.8,,56,,29,,32,,48.3,,101.07,,,,,,NA
17-05-05 16:00,2017,5,5,16:00,13.8,,4.2,,52,,27,,23,,48.3,,101.13,,,,,,Mainly Clear
17-05-05 17:00,2017,5,5,17:00,12.8,,4.6,,57,,30,,34,,48.3,,101.21,,,,,,NA
17-05-05 18:00,2017,5,5,18:00,11.8,,2.6,,53,,29,,28,,48.3,,101.26,,,,,,NA
17-05-05 19:00,2017,5,5,19:00,10.3,,2.4,,58,,28,,29,,48.3,,101.32,,,,,,Mainly Clear
17-05-05 20:00,2017,5,5,20:00,9.4,,2.3,,61,,27,,30,,48.3,,101.37,,,,,,NA
17-05-05 21:00,2017,5,5,21:00,8.9,,2.5,,64,,25,,33,,48.3,,101.45,,,,,,NA
17-05-05 22:00,2017,5,5,22:00,8.2,,2.5,,67,,24,,25,,48.3,,101.46,,,,,,Mainly Clear
17-05-05 23:00,2017,5,5,23:00,7.9,,2.6,,69,,24,,25,,48.3,,101.49,,,,,,NA
17-05-06 0:00,2017,5,6,0:00,7.4,,2.1,,69,,26,,13,,48.3,,101.53,,,,,,NA
17-05-06 1:00,2017,5,6,1:00,7.1,,3.4,,77,,29,,18,,48.3,,101.58,,,,,,Clear
17-05-06 2:00,2017,5,6,2:00,6.4,,3,,79,,29,,18,,48.3,,101.64,,,,,,NA
17-05-06 3:00,2017,5,6,3:00,6.3,,2.8,,78,,28,,8,,48.3,,101.66,,,,,,NA
17-05-06 4:00,2017,5,6,4:00,4.2,,2.2,,87,,27,,4,,48.3,,101.69,,,,,,Mainly Clear
17-05-06 5:00,2017,5,6,5:00,5.2,,2.6,,83,,28,,10,,48.3,,101.71,,,,,,NA
17-05-06 6:00,2017,5,6,6:00,7.2,,3.1,,75,,28,,13,,48.3,,101.75,,,,,,NA
17-05-06 7:00,2017,5,6,7:00,8.6,,3.3,,69,,29,,13,,48.3,,101.79,,,,,,Mainly Clear
17-05-06 8:00,2017,5,6,8:00,9.7,,3.5,,65,,30,,12,,48.3,,101.8,,,,,,NA
17-05-06 9:00,2017,5,6,9:00,11.2,,2.5,,55,,28,,8,,48.3,,101.8,,,,,,NA
17-05-06 10:00,2017,5,6,10:00,11.7,,1.4,,49,,10,,18,,48.3,,101.79,,,,,,Mainly Clear
17-05-06 11:00,2017,5,6,11:00,12.2,,3,,53,,14,,13,,48.3,,101.82,,,,,,NA
17-05-06 12:00,2017,5,6,12:00,12.5,,2.7,,51,,12,,18,,48.3,,101.81,,,,,,NA
17-05-06 13:00,2017,5,6,13:00,13.4,,5.4,,58,,11,,14,,48.3,,101.8,,,,,,Mainly Clear
17-05-06 14:00,2017,5,6,14:00,13.2,,6.4,,63,,8,,15,,48.3,,101.78,,,,,,NA
17-05-06 15:00,2017,5,6,15:00,13.2,,4.7,,56,,5,,16,,48.3,,101.78,,,,,,NA
17-05-06 16:00,2017,5,6,16:00,12.2,,4,,57,,8,,10,,48.3,,101.78,,,,,,Mainly Clear
17-05-06 17:00,2017,5,6,17:00,11.9,,4.4,,60,,22,,7,,48.3,,101.79,,,,,,NA
17-05-06 18:00,2017,5,6,18:00,11.6,,5.9,,68,,25,,5,,48.3,,101.77,,,,,,NA
17-05-06 19:00,2017,5,6,19:00,10.8,,5.4,,69,,25,,11,,48.3,,101.8,,,,,,Mainly Clear
17-05-06 20:00,2017,5,6,20:00,8.8,,5.6,,80,,27,,7,,48.3,,101.85,,,,,,NA
17-05-06 21:00,2017,5,6,21:00,8.8,,5.4,,79,,27,,16,,48.3,,101.94,,,,,,NA
17-05-06 22:00,2017,5,6,22:00,8.7,,4.7,,76,,27,,15,,48.3,,101.97,,,,,,Clear
17-05-06 23:00,2017,5,6,23:00,7.7,,5,,83,,30,,13,,48.3,,102,,,,,,NA
17-05-07 0:00,2017,5,7,0:00,7.5,,4.5,,81,,28,,12,,48.3,,102.04,,,,,,NA
17-05-07 1:00,2017,5,7,1:00,6,,3.5,,84,,26,,8,,48.3,,102.07,,,,,,Clear
17-05-07 2:00,2017,5,7,2:00,5.7,,4.2,,90,,27,,7,,48.3,,102.08,,,,,,NA
17-05-07 3:00,2017,5,7,3:00,5.6,,3.9,,89,,26,,7,,48.3,,102.12,,,,,,NA
17-05-07 4:00,2017,5,7,4:00,4.5,,3.5,,93,,25,,10,,48.3,,102.15,,,,,,Mainly Clear
17-05-07 5:00,2017,5,7,5:00,5.3,,3.6,,89,,28,,13,,48.3,,102.19,,,,,,NA
17-05-07 6:00,2017,5,7,6:00,6.5,,4,,84,,30,,12,,48.3,,102.25,,,,,,NA
17-05-07 7:00,2017,5,7,7:00,8.1,,5.1,,81,,30,,8,,48.3,,102.27,,,,,,Mainly Clear
17-05-07 8:00,2017,5,7,8:00,9.4,,4.6,,72,,28,,3,,48.3,,102.26,,,,,,NA
17-05-07 9:00,2017,5,7,9:00,11.2,,4.9,,65,,13,,10,,48.3,,102.26,,,,,,NA
17-05-07 10:00,2017,5,7,10:00,11.7,,4.2,,60,,11,,13,,48.3,,102.25,,,,,,Mainly Clear
17-05-07 11:00,2017,5,7,11:00,12.4,,5.1,,61,,9,,13,,48.3,,102.2,,,,,,NA
17-05-07 12:00,2017,5,7,12:00,12.6,,5.8,,63,,11,,16,,48.3,,102.17,,,,,,NA
17-05-07 13:00,2017,5,7,13:00,13.2,,6.1,,62,,11,,14,,48.3,,102.14,,,,,,Mainly Clear
17-05-07 14:00,2017,5,7,14:00,13.6,,6,,60,,12,,17,,48.3,,102.1,,,,,,NA
17-05-07 15:00,2017,5,7,15:00,14.7,,4.8,,51,,9,,17,,48.3,,102.08,,,,,,NA
17-05-07 16:00,2017,5,7,16:00,14.2,,4,,50,,13,,20,,48.3,,102.01,,,,,,Mainly Clear
17-05-07 17:00,2017,5,7,17:00,13.9,,5.6,,57,,12,,17,,48.3,,102.01,,,,,,NA
17-05-07 18:00,2017,5,7,18:00,13,,7.3,,68,,10,,13,,48.3,,102.01,,,,,,NA
17-05-07 19:00,2017,5,7,19:00,11.4,,7,,74,,9,,9,,48.3,,102.01,,,,,,Mostly Cloudy
17-05-07 20:00,2017,5,7,20:00,9.3,,6.9,,85,,4,,5,,48.3,,102.03,,,,,,NA
17-05-07 21:00,2017,5,7,21:00,7.9,,5.9,,87,,22,,7,,48.3,,102.06,,,,,,NA
17-05-07 22:00,2017,5,7,22:00,8.5,,6.1,,85,,26,,4,,48.3,,102.04,,,,,,Mainly Clear
17-05-07 23:00,2017,5,7,23:00,8.7,,6,,83,,25,,11,,48.3,,102.02,,,,,,NA
17-05-08 0:00,2017,5,8,0:00,8.8,,5.6,,80,,26,,11,,48.3,,102.03,,,,,,NA
17-05-08 1:00,2017,5,8,1:00,8.3,,4.9,,79,,24,,8,,32.2,,102.03,,,,,,Mostly Cloudy
17-05-08 2:00,2017,5,8,2:00,8.6,,5.2,,79,,25,,11,,32.2,,102.02,,,,,,NA
17-05-08 3:00,2017,5,8,3:00,8.2,,5.5,,83,,25,,11,,32.2,,102.04,,,,,,NA
17-05-08 4:00,2017,5,8,4:00,8.2,,5,,80,,26,,7,,32.2,,102.03,,,,,,Cloudy
17-05-08 5:00,2017,5,8,5:00,8.3,,5.3,,81,,26,,8,,48.3,,102.05,,,,,,NA
17-05-08 6:00,2017,5,8,6:00,8.8,,5,,77,,26,,7,,48.3,,102.07,,,,,,NA
17-05-08 7:00,2017,5,8,7:00,9.8,,6,,77,,29,,10,,48.3,,102.08,,,,,,Mostly Cloudy
17-05-08 8:00,2017,5,8,8:00,11,,7.2,,77,,29,,5,,48.3,,102.07,,,,,,NA
17-05-08 9:00,2017,5,8,9:00,11.6,,7.2,,74,,29,,10,,48.3,,102.09,,,,,,NA
17-05-08 10:00,2017,5,8,10:00,12.9,,8.4,,74,,36,,6,,48.3,,102.07,,,,,,Mostly Cloudy
17-05-08 11:00,2017,5,8,11:00,13.4,,9.5,,77,,7,,8,,48.3,,102.08,,,,,,NA
17-05-08 12:00,2017,5,8,12:00,14.4,,9.3,,71,,11,,11,,48.3,,102.05,,,,,,NA
17-05-08 13:00,2017,5,8,13:00,13.9,,7.9,,67,,10,,12,,48.3,,102,,,,,,Mostly Cloudy
17-05-08 14:00,2017,5,8,14:00,14,,8.5,,69,,8,,9,,48.3,,101.95,,,,,,NA
17-05-08 15:00,2017,5,8,15:00,14.4,,7.3,,62,,11,,8,,48.3,,101.93,,,,,,NA
17-05-08 16:00,2017,5,8,16:00,14.7,,7.6,,62,,12,,8,,48.3,,101.93,,,,,,Mostly Cloudy
17-05-08 17:00,2017,5,8,17:00,13.9,,7.5,,65,,13,,9,,48.3,,101.88,,,,,,NA
17-05-08 18:00,2017,5,8,18:00,13.5,,7.3,,66,,9,,5,,48.3,,101.88,,,,,,NA
17-05-08 19:00,2017,5,8,19:00,13.2,,7.5,,68,,5,,7,,48.3,,101.88,,,,,,Mostly Cloudy
17-05-08 20:00,2017,5,8,20:00,11.8,,5.9,,67,,36,,4,,48.3,,101.86,,,,,,NA
17-05-08 21:00,2017,5,8,21:00,9,,5.9,,81,,23,,9,,48.3,,101.88,,,,,,NA
17-05-08 22:00,2017,5,8,22:00,9.6,,5.8,,77,,27,,7,,48.3,,101.86,,,,,,Mainly Clear
17-05-08 23:00,2017,5,8,23:00,8.8,,6.1,,83,,25,,9,,48.3,,101.83,,,,,,NA
17-05-09 0:00,2017,5,9,0:00,8.2,,5.7,,84,,32,,4,,48.3,,101.78,,,,,,NA
17-05-09 1:00,2017,5,9,1:00,7.4,,5.7,,89,,27,,4,,48.3,,101.76,,,,,,Clear
17-05-09 2:00,2017,5,9,2:00,7.8,,6.1,,89,,26,,10,,48.3,,101.8,,,,,,NA
17-05-09 3:00,2017,5,9,3:00,7.2,,5.7,,90,,26,,10,,48.3,,101.79,,,,,,NA
17-05-09 4:00,2017,5,9,4:00,6.8,,5.3,,90,,26,,8,,48.3,,101.77,,,,,,Mainly Clear
17-05-09 5:00,2017,5,9,5:00,6.5,,5.3,,92,,28,,8,,48.3,,101.73,,,,,,NA
17-05-09 6:00,2017,5,9,6:00,8.3,,6.6,,89,,29,,10,,48.3,,101.73,,,,,,NA
17-05-09 7:00,2017,5,9,7:00,10,,6.9,,81,,29,,10,,48.3,,101.74,,,,,,Mainly Clear
17-05-09 8:00,2017,5,9,8:00,12.4,,7.7,,73,,28,,9,,48.3,,101.71,,,,,,NA
17-05-09 9:00,2017,5,9,9:00,12.5,,7.8,,73,,14,,5,,48.3,,101.72,,,,,,NA
17-05-09 10:00,2017,5,9,10:00,14,,9.7,,75,,1,,10,,48.3,,101.64,,,,,,Mostly Cloudy
17-05-09 11:00,2017,5,9,11:00,14.9,,8.9,,67,,3,,7,,48.3,,101.58,,,,,,NA
17-05-09 12:00,2017,5,9,12:00,15.2,,9,,66,,10,,13,,48.3,,101.52,,,,,,NA
17-05-09 13:00,2017,5,9,13:00,15.9,,8.7,,62,,9,,10,,48.3,,101.47,,,,,,Mostly Cloudy
17-05-09 14:00,2017,5,9,14:00,16.5,,8.8,,60,,9,,10,,48.3,,101.43,,,,,,NA
17-05-09 15:00,2017,5,9,15:00,15.6,,6.7,,55,,8,,8,,48.3,,101.4,,,,,,NA
17-05-09 16:00,2017,5,9,16:00,16.3,,8.1,,58,,10,,8,,48.3,,101.37,,,,,,Mostly Cloudy
17-05-09 17:00,2017,5,9,17:00,16,,8.3,,60,,11,,7,,48.3,,101.29,,,,,,NA
17-05-09 18:00,2017,5,9,18:00,14.9,,7.8,,62,,6,,7,,48.3,,101.29,,,,,,NA
17-05-09 19:00,2017,5,9,19:00,14.2,,7.1,,62,,11,,5,,48.3,,101.23,,,,,,Mostly Cloudy
17-05-09 20:00,2017,5,9,20:00,13.1,,8,,71,,10,,5,,48.3,,101.19,,,,,,NA
17-05-09 21:00,2017,5,9,21:00,12.2,,8.1,,76,,36,,1,,48.3,,101.21,,,,,,NA
17-05-09 22:00,2017,5,9,22:00,11.4,,8.6,,83,,23,,6,,48.3,,101.17,,,,,,Cloudy
17-05-09 23:00,2017,5,9,23:00,11.5,,8.6,,82,,25,,6,,48.3,,101.14,,,,,,NA
17-05-10 0:00,2017,5,10,0:00,11.2,,8.4,,83,,25,,7,,48.3,,101.13,,,,,,NA
17-05-10 1:00,2017,5,10,1:00,11.5,,8.4,,81,,18,,4,,48.3,,101.11,,,,,,Cloudy
17-05-10 2:00,2017,5,10,2:00,10.6,,8.5,,87,,19,,6,,48.3,,101.1,,,,,,NA
17-05-10 3:00,2017,5,10,3:00,10.4,,9,,91,,28,,10,,48.3,,101.08,,,,,,NA
17-05-10 4:00,2017,5,10,4:00,10.5,,7.8,,83,,28,,13,,48.3,,101.09,,,,,,Mostly Cloudy
17-05-10 5:00,2017,5,10,5:00,10,,7.4,,84,,28,,12,,48.3,,101.09,,,,,,NA
17-05-10 6:00,2017,5,10,6:00,10.7,,7.4,,80,,30,,19,,48.3,,101.08,,,,,,NA
17-05-10 7:00,2017,5,10,7:00,11.3,,7.8,,79,,29,,16,,48.3,,101.09,,,,,,Mostly Cloudy
17-05-10 8:00,2017,5,10,8:00,12.7,,8.6,,76,,28,,8,,48.3,,101.07,,,,,,NA
17-05-10 9:00,2017,5,10,9:00,13.9,,9.2,,73,,30,,10,,48.3,,101.04,,,,,,NA
17-05-10 10:00,2017,5,10,10:00,14,,9.7,,75,,9,,9,,48.3,,101.04,,,,,,Mostly Cloudy
17-05-10 11:00,2017,5,10,11:00,14,,9.1,,72,,9,,10,,48.3,,101,,,,,,NA
