"ï»¿""Station Name""",VICTORIA INTL A,,,,,,,,,,,,,,,,,,,,,,
17-11-04 8:00,2017,11,4,8:00,-0.2,,-1.4,,92,,24,,7,,48.3,,101.47,,,,-3,,NA
17-11-04 9:00,2017,11,4,9:00,0.5,,-0.6,,93,,24,,7,,48.3,,101.42,,,,,,NA
17-11-04 10:00,2017,11,4,10:00,1.3,,-0.4,,88,,31,,9,,11.3,,101.39,,,,,,Snow
17-11-04 11:00,2017,11,4,11:00,1.7,,0.5,,92,,31,,6,,9.7,,101.36,,,,,,Snow
17-11-04 12:00,2017,11,4,12:00,1.5,,0.6,,94,,2,,7,,16.1,,101.31,,,,,,Snow
17-11-04 13:00,2017,11,4,13:00,2,,0.7,,91,,8,,8,,12.9,,101.23,,,,,,Rain
17-11-04 14:00,2017,11,4,14:00,2.1,,0.9,,92,,8,,14,,11.3,,101.18,,,,,,Rain
17-11-04 15:00,2017,11,4,15:00,2.7,,1.4,,91,,8,,18,,16.1,,101.1,,,,,,Rain
17-11-04 16:00,2017,11,4,16:00,2.7,,1.4,,91,,9,,16,,19.3,,101.05,,,,,,Rain
17-11-04 17:00,2017,11,4,17:00,3,,1.5,,90,,6,,15,,24.1,,100.99,,,,,,Rain
17-11-04 18:00,2017,11,4,18:00,3.2,,1.8,,90,,6,,23,,32.2,,100.9,,,,,,NA
17-11-04 19:00,2017,11,4,19:00,3.2,,1.8,,90,,5,,27,,19.3,,100.86,,,,,,Rain
17-11-04 20:00,2017,11,4,20:00,3.1,,1,,86,,5,,34,,19.3,,100.82,,,,,,NA
17-11-04 21:00,2017,11,4,21:00,3.3,,0.6,,82,,5,,32,,19.3,,100.78,,,,,,NA
17-11-04 22:00,2017,11,4,22:00,3.2,,-0.2,,78,,5,,32,,24.1,,100.8,,,,,,Cloudy
17-11-04 23:00,2017,11,4,23:00,3.5,,-1.2,,71,,5,,26,,24.1,,100.78,,,,,,NA
17-11-05 0:00,2017,11,5,0:00,3.3,,-1.7,,69,,4,,22,,24.1,,100.79,,,,,,NA
17-11-05 1:00,2017,11,5,1:00,3.3,,-1.7,,70,,1,,19,,24.1,,100.81,,,,,,Cloudy
17-11-05 2:00,2017,11,5,2:00,3.5,,-2.7,,64,,3,,22,,24.1,,100.8,,,,,,NA
17-11-05 3:00,2017,11,5,3:00,3.5,,-2.8,,63,,2,,14,,24.1,,100.8,,,,,,NA
17-11-05 4:00,2017,11,5,4:00,3.3,,-3.4,,61,,1,,13,,24.1,,100.8,,,,,,Cloudy
17-11-05 5:00,2017,11,5,5:00,3.5,,-4.2,,57,,2,,14,,24.1,,100.85,,,,,,NA
17-11-05 6:00,2017,11,5,6:00,3.5,,-5.4,,52,,4,,17,,24.1,,100.89,,,,,,NA
17-11-05 7:00,2017,11,5,7:00,3.2,,-5,,55,,3,,10,,32.2,,100.92,,,,,,Mostly Cloudy
17-11-05 8:00,2017,11,5,8:00,3.7,,-5.8,,50,,2,,19,,48.3,,101.01,,,,,,NA
17-11-05 9:00,2017,11,5,9:00,4.5,,-6.4,,45,,4,,20,,48.3,,101.07,,,,,,NA
17-11-05 10:00,2017,11,5,10:00,5.1,,-6.9,,42,,2,,25,,48.3,,101.12,,,,,,Mostly Cloudy
17-11-05 11:00,2017,11,5,11:00,5.5,,-7.1,,40,,3,,26,,48.3,,101.17,,,,,,NA
17-11-05 12:00,2017,11,5,12:00,5.9,,-7.9,,37,,3,,26,,48.3,,101.17,,,,,,NA
17-11-05 13:00,2017,11,5,13:00,6,,-7.9,,36,,36,,23,,48.3,,101.19,,,,,,Mainly Clear
17-11-05 14:00,2017,11,5,14:00,6.2,,-7.6,,37,,36,,16,,48.3,,101.21,,,,,,NA
17-11-05 15:00,2017,11,5,15:00,6.1,,-5.5,,43,,36,,17,,48.3,,101.27,,,,,,NA
17-11-05 16:00,2017,11,5,16:00,5,,-4.4,,51,,33,,10,,48.3,,101.34,,,,,,Mainly Clear
17-11-05 17:00,2017,11,5,17:00,4.3,,-4.4,,53,,33,,9,,48.3,,101.4,,,,,,NA
17-11-05 18:00,2017,11,5,18:00,4.4,,-4.4,,53,,33,,11,,48.3,,101.46,,,,,,NA
17-11-05 19:00,2017,11,5,19:00,4.3,,-3.7,,56,,35,,10,,48.3,,101.53,,,,,,Mostly Cloudy
17-11-05 20:00,2017,11,5,20:00,3.5,,-2.8,,63,,28,,5,,32.2,,101.61,,,,,,NA
17-11-05 21:00,2017,11,5,21:00,1.4,,-1.4,,82,,23,,9,,32.2,,101.7,,,,,,NA
17-11-05 22:00,2017,11,5,22:00,-0.4,,-2.2,,88,,23,,11,,32.2,,101.77,,,,-4,,Clear
17-11-05 23:00,2017,11,5,23:00,-0.2,,-2,,88,,23,,8,,32.2,,101.8,,,,-3,,NA
17-11-06 0:00,2017,11,6,0:00,-1.3,,-2.5,,91,,25,,9,,32.2,,101.87,,,,-5,,NA
17-11-06 1:00,2017,11,6,1:00,-0.9,,-2.2,,92,,22,,9,,32.2,,101.95,,,,-4,,Mainly Clear
17-11-06 2:00,2017,11,6,2:00,-0.6,,-2,,90,,27,,11,,32.2,,102.01,,,,-4,,NA
17-11-06 3:00,2017,11,6,3:00,-1.8,,-3.5,,88,,28,,10,,32.2,,102.04,,,,-5,,NA
17-11-06 4:00,2017,11,6,4:00,-0.6,,-1.6,,92,,28,,14,,32.2,,102.11,,,,-5,,Clear
17-11-06 5:00,2017,11,6,5:00,-2.2,,-4.2,,86,,23,,10,,32.2,,102.16,,,,-6,,NA
17-11-06 6:00,2017,11,6,6:00,-2.3,,-3.8,,89,,24,,8,,32.2,,102.21,,,,-5,,NA
17-11-06 7:00,2017,11,6,7:00,-1.3,,-2.8,,90,,24,,10,,48.3,,102.27,,,,-5,,Mainly Clear
17-11-06 8:00,2017,11,6,8:00,-0.4,,-2.4,,87,,26,,7,,48.3,,102.31,,,,-3,,NA
17-11-06 9:00,2017,11,6,9:00,2.1,,-1.3,,78,,30,,10,,48.3,,102.35,,,,,,NA
17-11-06 10:00,2017,11,6,10:00,4.3,,-3.9,,55,,4,,19,,48.3,,102.37,,,,,,Clear
17-11-06 11:00,2017,11,6,11:00,5,,-3.5,,54,,5,,17,,48.3,,102.44,,,,,,NA
17-11-06 12:00,2017,11,6,12:00,5.5,,-3.6,,52,,6,,17,,48.3,,102.43,,,,,,NA
17-11-06 13:00,2017,11,6,13:00,5.6,,-4.3,,49,,7,,16,,48.3,,102.41,,,,,,Clear
17-11-06 14:00,2017,11,6,14:00,6,,-4,,49,,8,,14,,48.3,,102.36,,,,,,NA
17-11-06 15:00,2017,11,6,15:00,5.9,,-3.5,,51,,4,,12,,48.3,,102.37,,,,,,NA
17-11-06 16:00,2017,11,6,16:00,5.4,,-3.7,,52,,7,,9,,48.3,,102.37,,,,,,Mainly Clear
17-11-06 17:00,2017,11,6,17:00,1.2,,-2.5,,77,,28,,4,,48.3,,102.37,,,,,,NA
17-11-06 18:00,2017,11,6,18:00,-0.9,,-3.2,,85,,24,,5,,48.3,,102.39,,,,-3,,NA
17-11-06 19:00,2017,11,6,19:00,1.7,,-2.9,,71,,23,,7,,48.3,,102.39,,,,,,Clear
17-11-06 20:00,2017,11,6,20:00,-0.6,,-2.2,,89,,25,,7,,48.3,,102.4,,,,-3,,NA
17-11-06 21:00,2017,11,6,21:00,0.7,,-1.4,,86,,27,,9,,32.2,,102.41,,,,,,NA
17-11-06 22:00,2017,11,6,22:00,1.3,,-1.1,,84,,26,,7,,32.2,,102.4,,,,,,Mostly Cloudy
17-11-06 23:00,2017,11,6,23:00,1.4,,-1,,84,,26,,9,,32.2,,102.4,,,,,,NA
17-11-07 0:00,2017,11,7,0:00,1.1,,-1.5,,82,,25,,8,,32.2,,102.4,,,,,,NA
17-11-07 1:00,2017,11,7,1:00,0.6,,-1.9,,84,,25,,8,,32.2,,102.42,,,,,,Mostly Cloudy
17-11-07 2:00,2017,11,7,2:00,-0.5,,-1.9,,90,,24,,8,,32.2,,102.39,,,,-3,,NA
17-11-07 3:00,2017,11,7,3:00,0,,-1.5,,90,,25,,7,,32.2,,102.34,,,,-2,,NA
17-11-07 4:00,2017,11,7,4:00,-0.2,,-1.1,,93,,23,,12,,32.2,,102.28,,,,-4,,Cloudy
17-11-07 5:00,2017,11,7,5:00,0.3,,-0.8,,92,,23,,10,,32.2,,102.26,,,,,,NA
17-11-07 6:00,2017,11,7,6:00,0.8,,-0.2,,93,,24,,7,,32.2,,102.2,,,,,,NA
17-11-07 7:00,2017,11,7,7:00,1.2,,0.5,,95,,23,,10,,48.3,,102.2,,,,,,Cloudy
17-11-07 8:00,2017,11,7,8:00,1.9,,0.8,,92,,24,,7,,48.3,,102.14,,,,,,NA
17-11-07 9:00,2017,11,7,9:00,3.3,,2,,91,,24,,11,,32.2,,102.12,,,,,,NA
17-11-07 10:00,2017,11,7,10:00,6.3,,0.6,,67,,6,,17,,32.2,,102.03,,,,,,Cloudy
17-11-07 11:00,2017,11,7,11:00,6.1,,0,,65,,6,,17,,32.2,,102,,,,,,NA
17-11-07 12:00,2017,11,7,12:00,6.2,,0.1,,65,,5,,21,,32.2,,101.92,,,,,,NA
17-11-07 13:00,2017,11,7,13:00,6.9,,0.5,,64,,4,,20,,32.2,,101.83,,,,,,Cloudy
17-11-07 14:00,2017,11,7,14:00,7.3,,0,,60,,4,,19,,32.2,,101.76,,,,,,NA
17-11-07 15:00,2017,11,7,15:00,7,,-0.5,,59,,5,,17,,32.2,,101.72,,,,,,NA
17-11-07 16:00,2017,11,7,16:00,6.9,,-0.4,,60,,5,,17,,32.2,,101.66,,,,,,Cloudy
17-11-07 17:00,2017,11,7,17:00,6.8,,-0.6,,59,,6,,17,,32.2,,101.6,,,,,,NA
17-11-07 18:00,2017,11,7,18:00,6.8,,-0.4,,60,,6,,15,,32.2,,101.56,,,,,,NA
17-11-07 19:00,2017,11,7,19:00,6.9,,-0.3,,60,,5,,16,,32.2,,101.51,,,,,,Cloudy
17-11-07 20:00,2017,11,7,20:00,6.9,,0,,62,,4,,17,,32.2,,101.44,,,,,,NA
17-11-07 21:00,2017,11,7,21:00,5,,1.1,,76,,26,,5,,48.3,,101.46,,,,,,NA
17-11-07 22:00,2017,11,7,22:00,4,,1.1,,81,,24,,6,,48.3,,101.44,,,,,,Cloudy
17-11-07 23:00,2017,11,7,23:00,4.2,,0.9,,79,,27,,8,,48.3,,101.38,,,,,,NA
17-11-08 0:00,2017,11,8,0:00,3.4,,1,,84,,27,,7,,48.3,,101.34,,,,,,NA
17-11-08 1:00,2017,11,8,1:00,4.3,,1.1,,80,,26,,8,,48.3,,101.3,,,,,,Cloudy
17-11-08 2:00,2017,11,8,2:00,3.8,,1.1,,82,,27,,4,,48.3,,101.24,,,,,,NA
17-11-08 3:00,2017,11,8,3:00,4.6,,1.2,,78,,27,,7,,48.3,,101.21,,,,,,NA
17-11-08 4:00,2017,11,8,4:00,4.4,,1.1,,79,,26,,7,,48.3,,101.18,,,,,,Cloudy
17-11-08 5:00,2017,11,8,5:00,4.8,,1.3,,78,,29,,7,,48.3,,101.14,,,,,,NA
17-11-08 6:00,2017,11,8,6:00,4.8,,1.6,,80,,25,,8,,48.3,,101.08,,,,,,NA
17-11-08 7:00,2017,11,8,7:00,4.9,,1.5,,78,,30,,11,,48.3,,101.01,,,,,,Cloudy
17-11-08 8:00,2017,11,8,8:00,5.5,,1.9,,77,,25,,9,,48.3,,100.99,,,,,,NA
17-11-08 9:00,2017,11,8,9:00,,,,,,,NaN,,NaN,,,,,,,,,,
17-11-08 10:00,2017,11,8,10:00,7.1,,2.3,,71,,28,,9,,32.2,,100.92,,,,,,Cloudy
17-11-08 11:00,2017,11,8,11:00,7.9,,2.4,,68,,31,,8,,32.2,,100.85,,,,,,NA
17-11-08 12:00,2017,11,8,12:00,8.3,,2.5,,66,,28,,7,,32.2,,100.76,,,,,,NA
17-11-08 13:00,2017,11,8,13:00,8.8,,2.6,,65,,23,,6,,32.2,,100.69,,,,,,Cloudy
17-11-08 14:00,2017,11,8,14:00,9.6,,2.8,,62,,1,,8,,32.2,,100.54,,,,,,NA
17-11-08 15:00,2017,11,8,15:00,9.8,,3.8,,66,,4,,16,,32.2,,100.5,,,,,,NA
17-11-08 16:00,2017,11,8,16:00,9.9,,4.5,,69,,7,,10,,32.2,,100.46,,,,,,Rain
17-11-08 17:00,2017,11,8,17:00,9.2,,4.1,,70,,11,,10,,32.2,,100.44,,,,,,Rain
17-11-08 18:00,2017,11,8,18:00,8.8,,4.9,,76,,15,,5,,32.2,,100.41,,,,,,Rain
17-11-08 19:00,2017,11,8,19:00,8.3,,5.1,,80,,12,,9,,32.2,,100.37,,,,,,Cloudy
17-11-08 20:00,2017,11,8,20:00,7.6,,5.7,,88,,36,,1,,32.2,,100.36,,,,,,NA
17-11-08 21:00,2017,11,8,21:00,6.6,,6,,96,,29,,5,,48.3,,100.32,,,,,,NA
17-11-08 22:00,2017,11,8,22:00,6.7,,6.2,,97,,23,,7,,32.2,,100.32,,,,,,Cloudy
17-11-08 23:00,2017,11,8,23:00,6.5,,6,,97,,26,,6,,24.1,,100.37,,,,,,Rain
17-11-09 0:00,2017,11,9,0:00,6.3,,5.9,,97,,30,,3,,32.2,,100.33,,,,,,Rain
17-11-09 1:00,2017,11,9,1:00,6.4,,6,,98,,27,,5,,32.2,,100.32,,,,,,Cloudy
17-11-09 2:00,2017,11,9,2:00,6.2,,5.6,,96,,24,,10,,32.2,,100.28,,,,,,NA
17-11-09 3:00,2017,11,9,3:00,5.8,,5.2,,96,,24,,9,,32.2,,100.28,,,,,,NA
17-11-09 4:00,2017,11,9,4:00,5.7,,5.2,,97,,25,,13,,32.2,,100.25,,,,,,Mostly Cloudy
17-11-09 5:00,2017,11,9,5:00,5.7,,4.7,,93,,22,,7,,32.2,,100.23,,,,,,NA
17-11-09 6:00,2017,11,9,6:00,7.3,,4.1,,80,,2,,12,,48.3,,100.19,,,,,,NA
17-11-09 7:00,2017,11,9,7:00,5.5,,4.8,,95,,26,,6,,48.3,,100.2,,,,,,Mostly Cloudy
17-11-09 8:00,2017,11,9,8:00,5.7,,5,,95,,31,,3,,32.2,,100.26,,,,,,Rain
17-11-09 9:00,2017,11,9,9:00,6.4,,5.6,,94,,27,,9,,24.1,,100.31,,,,,,Rain
17-11-09 10:00,2017,11,9,10:00,6.7,,5.8,,94,,23,,7,,24.1,,100.32,,,,,,Rain
17-11-09 11:00,2017,11,9,11:00,7.8,,5.7,,87,,36,,13,,48.3,,100.36,,,,,,NA
17-11-09 12:00,2017,11,9,12:00,7.8,,5.4,,85,,29,,7,,48.3,,100.37,,,,,,NA
17-11-09 13:00,2017,11,9,13:00,8.1,,5.8,,86,,33,,7,,48.3,,100.41,,,,,,Cloudy
17-11-09 14:00,2017,11,9,14:00,8.2,,6.4,,88,,31,,11,,48.3,,100.47,,,,,,NA
17-11-09 15:00,2017,11,9,15:00,8.2,,7,,92,,32,,9,,16.1,,100.52,,,,,,Rain
17-11-09 16:00,2017,11,9,16:00,8,,7.1,,94,,26,,5,,24.1,,100.58,,,,,,Rain
17-11-09 17:00,2017,11,9,17:00,7.7,,7.1,,96,,30,,3,,19.3,,100.65,,,,,,NA
17-11-09 18:00,2017,11,9,18:00,7.2,,6.7,,97,,25,,3,,16.1,,100.7,,,,,,Rain
17-11-09 19:00,2017,11,9,19:00,6,,5.7,,98,,24,,8,,16.1,,100.76,,,,,,Mostly Cloudy
17-11-09 20:00,2017,11,9,20:00,6.4,,6.1,,98,,0,,1,,12.9,,100.79,,,,,,Rain
17-11-09 21:00,2017,11,9,21:00,6,,5.8,,99,,22,,5,,12.9,,100.82,,,,,,NA
17-11-09 22:00,2017,11,9,22:00,5.7,,5.5,,99,,36,,2,,4.8,,100.85,,,,,,Fog
17-11-09 23:00,2017,11,9,23:00,6.6,,6.5,,99,,23,,4,,8.1,,100.88,,,,,,Fog
17-11-10 0:00,2017,11,10,0:00,6.7,,6.6,,99,,27,,4,,8.1,,100.88,,,,,,Fog
17-11-10 1:00,2017,11,10,1:00,6.7,,6.5,,98,,28,,8,,12.9,,100.85,,,,,,Mostly Cloudy
17-11-10 2:00,2017,11,10,2:00,6.9,,6.5,,98,,28,,9,,12.9,,100.87,,,,,,NA
17-11-10 3:00,2017,11,10,3:00,7,,6.5,,97,,28,,9,,12.9,,100.87,,,,,,NA
17-11-10 4:00,2017,11,10,4:00,6.8,,6.3,,96,,30,,10,,6.4,,100.87,,,,,,Fog
17-11-10 5:00,2017,11,10,5:00,7,,6.5,,97,,29,,9,,6.4,,100.89,,,,,,Fog
17-11-10 6:00,2017,11,10,6:00,7.1,,6.6,,97,,30,,11,,8.1,,100.91,,,,,,Fog
17-11-10 7:00,2017,11,10,7:00,7.2,,6.7,,97,,31,,9,,19.3,,100.94,,,,,,Cloudy
17-11-10 8:00,2017,11,10,8:00,7.4,,6.9,,96,,28,,9,,24.1,,100.97,,,,,,NA
17-11-10 9:00,2017,11,10,9:00,7.8,,7,,94,,28,,10,,19.3,,101.02,,,,,,NA
